"id","nomor_ulok","lingkup_pekerjaan","nama_toko","kode_toko","proyek","cabang","alamat","nama_kontraktor"
1083,"1JZ1-2601-0001",Sipil,KALIJAYA,,Alfamart Reguler,KARAWANG,JL. TELAGASARI RT 001 RW 002 KELURAHAN KALIJAYA KECAMATAN TELAGASARI KABUPATEN KARAWANG,PT HAYFA ENGGAL RAHAYU
1084,PZ01-2603-0024,ME,ALFAMART BALUN IJUK,,Alfamart Reguler,BANGKA,JL. RAYA BALUN IJUK RT.001 KEL. BALUN IJUK KEC. MERAWANG KAB. BANGKA,CV NAGA BARU
1085,Z001-2666-0001-R,Sipil,TES KONTRAKTOR,,Renovasi,HEAD OFFICE,Alam sutra,PT BERKAH 2
1086,PZ01-2511-0004-R,Sipil,LAWANG WETAN - MUSI BANYUASIN,PC28,Renovasi,PALEMBANG,"JALAN SEKAYU LUBUK LINGGAU KEC. LAWANG WETAN, KEL. KARANG ANYAR, KAB. MUSI BANYUASIN",CV NAGA BARU
1087,PZ01-2602-0006-R,Sipil,TANAH ABANG,,Renovasi,PALEMBANG,TANAH ABANG - MUSIBANYUASIN,CV NAGA BARU
1088,"1JZ1-2601-0001",ME,KALIJAYA,,Alfamart Reguler,KARAWANG,JL. TELAGASARI RT 001 RW 002 KELURAHAN KALIJAYA KECAMATAN TELAGASARI KABUPATEN KARAWANG,PT HAYFA ENGGAL RAHAYU
1089,LZ01-2603-L820-R,Sipil,Alam Sutera,,Renovasi,LAMPUNG,Jl. Way Halim No 4 RT 01,CV TUNAS KALIANDA INDAH
1090,"1GZ1-2603-1G7N-R",Sipil,MANTEWE,,Renovasi,BANJARMASIN,JL. KODECO.KABUPATEN TANAH BUMBU. KALIMANTAN SELATAN,CV PUTRA KALI AMANDIT
1091,WZ01-2602-0007,Sipil,JOHAR MENCIRIM,,Alfamart Reguler,MEDAN,Jl Johar Sei Mencirim,CV MUTIARA BIRO JASA
1092,KZ01-2602-0006-R,Sipil,KZ01-2602-0006,,Renovasi,CIKOKOL,"JL JELAMBAR SELATAN II NO 3B KEL. JELAMBAR BARU, KEC. GROGOL PETAMBURAN JAKARTA BARAT",CV TJANDRA WINATA KARYA
1093,"2PZ1-2601-I966-R",Sipil,WISATA GUCI,,Renovasi,TEGAL,"Jl.Raya Karangsari-Guci,Pekandangan,rembul,Kec.Bojong,Kabupaten Tegal,Jawa Tengah",CV TOTIDIO
1094,WZ01-2602-0007,ME,JOHAR MENCIRIM,,Alfamart Reguler,MEDAN,JlJohar Sei Mencirim,CV MUTIARA BIRO JASA
1095,"2PZ1-2601-I966-R",ME,WISATA GUCI,,Renovasi,TEGAL,"Jl.Raya Karangsari-Guci,Pekandangan,Rembul,Kec.Bojong,Kabupaten Tegal,Jawa Tengah",CV TOTIDIO
1096,HZ01-2603-H579-R,Sipil,LAMPER TENGAH RAYA SMG,,Renovasi,SEMARANG,"JL. LAMPER TENGAH RAYA NO. 669A, RT. 05, RW. 07 KEL. LAMPER TENGAH KEC. SEMARANG SELATAN KOTA SEMARANG",CV INSAN MANDIRI
1098,"1GZ1-2603-1GM1-R",Sipil,BOEJASIN 2,,Renovasi,BANJARMASIN,JL. HAJI BOEJASIN PELAIHARI. KABUPATEN TANAH LAUT.KALIMANTAN SELATAN,CV PUTRA KALI AMANDIT
1099,HZ01-2512-0000,Sipil,DS TEMBALANG,,Alfamart Reguler,SEMARANG,"Jl Mulawarman Selatan rt 02/01, Kramas, Tembalang",CV SINAR ANUGRAH
1100,LZ01-2602-0005,Sipil,PUNCAK 5 GUMAWANG,,Alfamart Reguler,KOTABUMI,"Jl. Puncak 5, Kel. Gumawang, Kec. Belitang, Kab. OKU Timur",CV PUTRA PRATAMA
1101,TZ01-2601-0005,Sipil,Pertigaan Tanah Merah,,Alfamart Reguler,BALARAJA,JL. PERTIGAAN TANAH MERAH RT. 01 RW 03 KEL. PONDOK JAYA KEC. SEPATAN TANGERANG,PT ONTOSENO BAYUAJI
1102,VZ01-2602-V250-R,Sipil,DANAWINANGUN,,Renovasi,PLUMBON,JL. NYI MAS ENDANG GEULIS RT 01 RW 01 DESA DANAWINANGUN KEC.KLANGENAN KAB. CIREBON,CV WISNU DWI UTAMA
1103,TZ01-2601-0005,ME,Pertigaan Tanah Merah,,Alfamart Reguler,BALARAJA,JL. PERTIGAAN TANAH MERAH RT. 01 RW. 03 KEL. PONDOK JAYA KEC. SEPATAN TANGERANG,PT ONTOSENO BAYUAJI
1104,LZ01-2602-0005,ME,PUNCAK 5 GUMAWANG,,Alfamart Reguler,KOTABUMI,"Jl. Puncak 5, Kel. Gumawang, Kec. Belitang, Kab. OKU Timur",CV PUTRA PRATAMA
1106,"2PZ1-2603-HB83-R",ME,MAJALANGU-PML,,Renovasi,TEGAL,"Jl.Raya Cikadu,Majalangu,Kec.Watukumpul,Kabupaten Pemalang Jawa Tengah",CV TOTIDIO
1107,"1DZ1-2601-0001-R",ME,PANCURAN GADING,,Renovasi,JAMBI,JL PANCURAN GADING RT.03 RW.03 KEL. MUARA TEBO KEC. TEBO TENGAH KAB. TEBO,CV NAGA WIJAYA ABADI
1108,"1DZ1-2601-0001-R",Sipil,PANCURAN GADING,,Renovasi,JAMBI,JL PANCURAN GADING RT.03 RW.03 KEL. MUARA TEBO KEC. TEBO TENGAH KAB. TEBO,CV NAGA WIJAYA ABADI
1109,PZ01-2603-0031,Sipil,ALFAMART BETUNG - PALI,,Alfamart Reguler,PALEMBANG,PALI,CV NAGA BARU
1110,JZ01-2603-0003,Sipil,RAYA BOGOR H.M SABAR,,Alfamart Reguler,CILEUNGSI,RAYA BOGOR H.M SABAR,PT HANIF TUNGGAL MANDIRI
1111,HZ01-2603-H579-R,ME,LAMPER TENGAH RAYA,,Renovasi,SEMARANG,"JL. LAMPER TENGAH RAYA NO. 669A, RT. 05, RW. 07 KEL. LAMPER TENGAH KEC. SEMARANG SELATAN KOTA SEMARANG",CV INSAN MANDIRI
1112,"2JZ1-2603-0002",Sipil,REST AREA ASSALAM,,Alfamart Reguler,CIANJUR,JL PELABUHAN RATU KM29 RT.01 RW.07 DESA SUKARAJA KEC. WARUNG KIARA KAB. SUKABUMI,CV TECHNO ARTHA UTAMA
1113,WZ01-2603-0002,ME,Johar - Sei Mencirim,,Alfamart Reguler,MEDAN,JL JOhar Sei Mencirim,CV MUTIARA BIRO JASA
1114,"1GZ1-2603-1G7N-R",ME,MANTEWE,,Renovasi,BANJARMASIN,JL. KODECO. KABUPATEN TANAH BUMBU. KALIMANTAN SELATAN,CV PUTRA KALI AMANDIT
1115,LZ01-2511-0003,Sipil,TANJUNG YAKIN,,Alfamart Reguler,KOTABUMI,KABUPATEN TANGGAMUS,CV TUNAS KALIANDA INDAH
1116,LZ01-2511-0003,ME,TANJUNG YAKIN,,Alfamart Reguler,KOTABUMI,KABUPATEN TANGGAMUS,CV TUNAS KALIANDA INDAH
1117,LZ01-2603-0001,SIPIL,SIMPANG PEMATANG,-,Reguler,LAMPUNG,KABUPATEN MESUJI,CV TUNAS KALIANDA INDAH
1118,"1GZ1-2603-1GC5-R",SIPIL,PROVINSI 165,,Renovasi,BANJARMASIN,"JL. PROVINSI KM 165, SUNGAI DANAU, KABUPATEN TANH BUMBU, KALIMANTAN SELATAN",CV PUTRA KALI AMANDIT
1119,TZ01-2603-TC56-R,Sipil,GOP 9,,Renovasi,BALARAJA,"JL BSD GRAND BOULEVARD , BSD GREEN OFFICE PARK, BSD CITY DESA SAMPORA KEC. CISAUK KAB. TANGERANG",PT ONTOSENO BAYUAJI
1120,TZ01-2603-TC56-R,ME,GOP 9,,Renovasi,BALARAJA,"JL BSD GRAND BOULEVARD , BSD GREEN OFFICE PARK, BSD CITY DESA SAMPORA KEC. CISAUK KAB. TANGERANG",PT ONTOSENO BAYUAJI
1121,TZ01-2603-TD40-R,Sipil,Suvarna Terrace 8,,Renovasi,BALARAJA,"JL SUVARNA UTAMA BLOK A NO 70, 71, 72, WANAKARTA KEC. SINDANG JAYA KAB. TANGERANG",PT ONTOSENO BAYUAJI
1122,TZ01-2603-TD40-R,ME,Suvarna Terrace 8,,Renovasi,BALARAJA,"JL SUVARNA UTAMA BLOK A NO 70, 71, 72, WANAKARTA KEC. SINDANG JAYA KAB. TANGERANG",PT ONTOSENO BAYUAJI
1123,TZ01-2603-T152-R,Sipil,Perum Tigaraksa,,Renovasi,BALARAJA,PERUM TIGARAKSA BLOK AI 1E 24-1 & AI E8-9 RT 04 RW 03 TIGARAKSA KAB TANGERANG,PT ONTOSENO BAYUAJI
1124,TZ01-2603-T152-R,ME,Perum Tigaraksa,,Renovasi,BALARAJA,PERUM TIGARAKSA BLOK AI 1E 24-1 & AI E8-9 RT 04 RW 03 TIGARAKSA KAB TANGERANG,PT ONTOSENO BAYUAJI
1125,"2VZ1-2603-R353-R",Sipil,AP PETTARANI WAJO,,Renovasi,LUWU,Jl. Poros A.P PETTARANI Kel. Tempe Kec. Tempe Kab. Wajo,CV ABADI TEKNIK
1126,"2VZ1-2603-R353-R",ME,AP PETTARANI WAJO,,Renovasi,LUWU,Jl. Poros A.P PETTARANI Kel. Tempe Kec. Tempe Kab. Wajo,CV ABADI TEKNIK
1127,"2VZ1-2603-R531-R",Sipil,TANCUNG WAJO,,Renovasi,LUWU,Jl. Poros Anabanua Kel. Tancung Kec. Tana Sitolo Kab. Wajo,CV ABADI TEKNIK
1128,"2VZ1-2603-R531-R",ME,TANCUNG WAJO,,Renovasi,LUWU,Jl. Poros Anabanua Kel. Tancung Kec. Tana Sitolo Kab. Wajo,CV ABADI TEKNIK
1129,"2VZ1-2603-R702-R",Sipil,ULUGALUNG WAJO,,Renovasi,LUWU,Jl. Bosowa Timur Kel. Lempa Kec. Pammana Kab. Wajo,CV ABADI TEKNIK
1130,"2VZ1-2603-R702-R",ME,ULUGALUNG WAJO,,Renovasi,LUWU,Jl. Bosowa Timur Kel. Lempa Kec. Pammana Kab. Wajo,CV ABADI TEKNIK
1131,"1YZ1-2603-1Y96-R",Sipil,GRIYA PANIKI INDAH MDO,,Renovasi,MANADO,JL. BOULEVARD KEL. PANIKI BAWAH KEC. MAPANGET KOTA MANADO,PT BATANG AER
1132,"2VZ1-2603-R614-R",Sipil,PANCA RIJANG SIDRAP,,Renovasi,LUWU,Jl. Ahmad Yani Kel. Maccorawalie Kec. Panca Rijang Kab. Sidrap,CV ABADI TEKNIK
1133,"2VZ1-2603-R614-R",ME,PANCA RIJANG SIDRAP,,Renovasi,LUWU,Jl. Ahmad Yani Kel. Maccorawalie Kec. Panca Rijang Kab. Sidrap,CV ABADI TEKNIK
1134,LZ01-2603-0001,ME,SIMPANG PEMATANG,,Alfamart Reguler,KOTABUMI,KABUPATEN MESUJI,CV TUNAS KALIANDA INDAH
1135,"1YZ1-2602-1Y96-R",Sipil,GRIYA PANIKI INDAH MDO,,Renovasi,MANADO,JL. BOULEVARD KEL. PANIKI BAWAH KEC. MAPANGET KOTA MANADO,PT BATANG AER
1136,"1YZ1-2602-1Y96-R",ME,GRIYA PANIKI INDAH MDO,,Renovasi,MANADO,JL. BOULEVARD KEL. PANIKI BAWAH KEC. MAPANGET KOTA MANADO,PT BATANG AER
1137,"1YZ1-2603-1YO2-R",Sipil,SILIWANGI KOTAMOBAGU,,Renovasi,MANADO,JL. SILIWANGI KEL. KOTABANGUN KEC. KOTAMOBAGU TIMUR KOTAMOBAGU,PT BATANG AER
1138,"1YZ1-2603-1YO2-R",ME,SILIWANGI KOTAMOBAGU,,Renovasi,MANADO,JL. SILIWANGI KEL. KOTABANGUN KEC. KOTAMOBAGU TIMUR KOTAMOBAGU,PT BATANG AER
1139,VZ01-2511-V057-R,ME,CIBORELANG 2,,Renovasi,PLUMBON,JL. RAYA CIBOLERANG NO. 68 RT. 02 RW. 09 DS. CIBOLERANG KEC. JATIWANGI KAB. MAJALENGKA,CV TIGA PUTRA ABADI SENTOSA
1140,"1PZ1-2603-0002",Sipil,SEMANGAU,,Alfamart Reguler,PONTIANAK,"JL. RAYA SEMANGGAU, KEC. SAMBAS, KAB. SAMBAS",CV ELEKTRIKA BERDIKARI
1141,"1PZ1-2603-1PN8-R",Sipil,TANJUNG MERPATI,,Renovasi,PONTIANAK,"Jl. Raya Kembayan RT 007 RW 006, Dusun Serambai, Desa Tanjung Merpati, Kec. Kembayan, Kab. Sanggau",CV SINAR ANUGRAH
1142,"1PZ1-2603-0002",ME,SEMANGAU,,Alfamart Reguler,PONTIANAK,"JL. RAYA SEMANGAU, KEC. SAMBAS, KAB. SAMBAS",CV ELEKTRIKA BERDIKARI
1143,VZ01-2511-V057-R,Sipil,CIBORELANG 2,,Renovasi,PLUMBON,JL. RAYA CIBOLERANG NO. 68 RT. 02 RW. 09 DS. CIBOLERANG KEC. JATIWANGI KAB. MAJALENGKA,CV TIGA PUTRA ABADI SENTOSA
1144,"1PZ1-2604-1PN8-R",Sipil,TANJUNG MERPATI,,Renovasi,PONTIANAK,"Jl. Raya Kembayan RT 007 RW 006, Dusun Serambai, Desa Tanjung Merpati, Kec. Kembayan, Kab. Sanggau",CV SINAR ANUGRAH
1145,"1PZ1-2604-1PN8-R",ME,TANJUNG MERPATI,,Renovasi,PONTIANAK,"Jl. Raya Kembayan RT 007 RW 006, Dusun Serambai, Desa Tanjung Merpati, Kec. Kembayan, Kab. Sanggau",CV SINAR ANUGRAH
1146,XZ01-2603-XC27-R,ME,VILLA MUTIARA,,Renovasi,BOGOR,JL.VILLA MUTIARA BGR 1 BLK  F1 KEL. TANAH SAREALTANAH SEREAL  BOGOR,PT TUNAS MEKAR UTAMA
1147,"1PZ1-2508-0003",Sipil,BODOK SANGGAU,,Alfamart Reguler,PONTIANAK,"Jl. Merdeka Bodok RT 001 RW 001, Desa Pusat Damai, Kec. Parindu, Kab. Sanggau",CV ELEKTRIKA BERDIKARI
1148,"1PZ1-2508-0003",ME,BODOKS SANGGAU,,Alfamart Reguler,PONTIANAK,"Jl. Merdeka Bodok RT 001 RW 001, Desa Pusat Damai, Kec. Parindu, Kab. Sanggau",CV ELEKTRIKA BERDIKARI
1149,"1PZ1-2603-1P1U-R",Sipil,KEDAMIN,,Renovasi,PONTIANAK,JL. LINTAS SELATAN RT 012 RW 003,CV CAHAYA GEMILANG BERKAH ABADI
1150,WZ01-2602-0022,ME,SIMPANG LUBUK PAKAM,,Renovasi,MEDAN,JLN SIANTAR DESA CEMARA KEC LUBUK PAKAM KAB DELI SERDANG,CV KARINA SUITO
1151,KZ01-2601-0003,ME,SWADAYA 2,,Alfamart Reguler,CIKOKOL,"JL SWADAYA 2 NO 35/36 KEL. MANGGARAI, KEC. TEBET JAKARTA SELATAN",CV AGUNG BANGUN KARYA
1153,CZ01-2601-0001,Sipil,PISANG BATU,,Alfamart Reguler,BEKASI,PISANG BATU,PT HANIF TUNGGAL MANDIRI
1154,JZ01-2603-0003,ME,RAYA BOGOR HM SABAR,,Alfamart Reguler,CILEUNGSI,RAYA BOGOR HM SABAR,PT HANIF TUNGGAL MANDIRI
1155,"1PZ1-2603-1P1U-R",ME,KEDAMIN,,Renovasi,PONTIANAK,JL. LINTAS SELATAN RT 012 RW 003,CV CAHAYA GEMILANG BERKAH ABADI
1156,PZ01-2603-0033,ME,Kemas Jamaluddin,,Alfamart Reguler,BENGKULU,Jl. Kemas Jamaluddin RT.00 RW.003 Kec. Pasar Manna Kel.Padang Sialang Kab.Bengkulu Selatan,CV KING KONSTRUKSI UTAMA
1157,XZ01-2602-0006-R,Sipil,DARKSTORE KARADENAN,,Renovasi,BOGOR,JL. RAYA PEMDA SUKAHATI RT. 04 RW. 10 KEL. KARADENAN KEC. CIBINONG KAB. BOGOR,PT SAGAR PUTRA KREASI
1158,XZ01-2602-0006-R,ME,DARKSTORE KARADENAN,,Renovasi,BOGOR,JL. RAYA PEMDA SUKAHATI RT. 04 RW. 10 KEL. KARADENAN KEC. CIBINONG KAB. BOGOR,PT SAGAR PUTRA KREASI
1159,"1PZ1-eqwe-EWRW-R",Sipil,percobaan,,Renovasi,PONTIANAK,ewrwerw,CV SINAR ANUGRAH
1160,PZ01-2603-0033,Sipil,Kemas Jamaluddin,,Alfamart Reguler,BENGKULU,Jl. Kemas Jamaluddin RT.00 RW.003 Kec. Pasar Manna Kel.Padang Sialang Kab.Bengkulu Selatan,CV KING KONSTRUKSI UTAMA
1161,PZ01-2403-PC27-R,Sipil,TANJUNG RAJA 3,,Renovasi,PALEMBANG,JL. SULTAN MAHMUD BADARUDDIN RT 02 RW 01 KEL. TANJUNG RAJA BARAT KEC. TANJUNG RAJA KAB. OGAN ILIR,CV KRIDA ARTI
1163,"2SZ1-2507-0010",Sipil,DULOMO SELATAN,,Alfamart Reguler,GORONTALO,"JLN. BRIGJEN PIOLA ISA, KEL. DULOMO SELATAN, KEC. KOTA UTARA, KOTA GORONTALO",CV SOLID BANGUN SEJAHTERA
1164,"2JZ1-2603-0002",ME,REST AREA ASSALAM,,Alfamart Reguler,CIANJUR,"Jl Pelabuhan Ratu Km 29 RT 01 RW 07, Desa Sukaharja, Kec Warungkiara, Kab Sukabumi",CV TECHNO ARTHA UTAMA
1165,WZ01-2602-0022,Sipil,SIMPANG LUBUK PAKAM,,Renovasi,MEDAN,JLN SIANTAR DESA CEMARA KEC LUBUK PAKAM KAB DELI SERDANG,CV KARINA SUITO
1167,"2SZ1-2507-0010",ME,DULOMO SELATAN,,Alfamart Reguler,GORONTALO,"Jln Pasar Minggu, Desa Lombongo Kec. Suwawa Tengah, Kab. Bone Bolango",CV SOLID BANGUN SEJAHTERA
1169,TZ01-2603-TH95-R,Sipil,RAYA PERANCIS,,Renovasi,BALARAJA,"RUKO MUTIARA KOSAMBI II, JL. RAYA PERANCIS BLOK B NO.1&2, KEC BENDA KEL BENDA,KOTA TANGERANG",CV TANJUNG MEKARSARI
1170,TZ01-2603-TH95-R,ME,RAYA PERANCIS,,Renovasi,BALARAJA,"RUKO MUTIARA KOSAMBI II, JL. RAYA PERANCIS BLOK B NO.1&2, KEC BENDA KEL BENDA,KOTA TANGERANG",CV TANJUNG MEKARSARI
1172,PZ01-2602-PC26-R,ME,TANAH ABANG,,Renovasi,PALEMBANG,MUSI BANYUASIN,CV NAGA BARU
1173,TZ01-2603-K448-R,Sipil,RSU CENGKARENG,,Renovasi,BALARAJA,"JL PANGRANGO RAYA D16/18A KEL CENGKARENG TMR, KEC CENGKARENG JAK - BAR",CV TANJUNG MEKARSARI
1174,PZ01-2603-0031,ME,BETUNG BARAT,PC31,Alfamart Reguler,PALEMBANG,PALI,CV NAGA BARU
1175,TZ01-2603-K448-R,ME,RSU CENGKARENG,,Renovasi,BALARAJA,"JL PANGRANGO RAYA D16/18A KEL CENGKARENG TMR, KEC CENGKARENG JAK - BAR",CV TANJUNG MEKARSARI
1176,IZ01-2603-I171-R,Sipil,REST AREA ROWOKELE,,Renovasi,CILACAP,JL. RAYA ROWOKELE - GOMBONG RT. 02 RW./ 01 KEC. ROWOKELE KEL. SUKOMULYO KAB. KEBUMEN,PT UNGGUL KARSA
1177,TZ01-2603-TB09-R,Sipil,BERINGIN 5,,Renovasi,BALARAJA,JALAN BERINGIN RAYA RT 006 RW 003 KEL KARAWACI BARU KEC KARAWACI KOTA TANGERANG,CV TANJUNG MEKARSARI
1179,TZ01-2603-TB09-R,ME,BERINGIN 5,,Renovasi,BALARAJA,JALAN BERINGIN RAYA RT 006 RW 003 KEL KARAWACI BARU KEC KARAWACI KOTA TANGERANG,CV TANJUNG MEKARSARI
1180,"1SZ1-2603-0000",Sipil,PEMONGKONG,,Alfamart Reguler,LOMBOK,"JL.SERUMBUNG-EKAS DESA PEMONGKONG KEC.JEROWARU, LOMBOK TIMUR",CV ADI MAS
1181,UZ01-2602-0014,Sipil,JAKARTA 1 SMD,,Alfamart Reguler,SIDOARJO BPN_SMD,"JL. JAKARTA 1 , LOK BAHU , SUNGAI KUNJANG,KOTA SAMARINDA",CV CAHAYA FIRATAMA
1183,IZ01-2603-I447-R,ME,KESUGIHAN 2,,Renovasi,CILACAP,JL. RAYA KEMERDEKAAN BARAT RT. 04 RW. 05 KEL. KESUGIHAN KEC. KESUGIHAN CILACAP,CV SUMBER REZEKI
1178,IZ01-2603-I021-R,SIPIL,PREMBUN,-,Reguler,CILACAP,JL. RAYA PREMBUN 240 KEC. PREMBUN KAB. KEBUMEN,CV SUMBER REJEKI
1162,KZ01-2601-0002,Sipil,KORINDO,KG17,Alfamart Reguler,BINTAN,"Ruko Jl. Korindo Kabupaten Bintan , Kec Bintan Timur, Kepulauan Riau, Kel sungai Lekop.",PT DWI PILLAR PERDANA
1171,KZ01-2601-0002,ME,KORINDO,KG17,Alfamart Reguler,BINTAN,"Ruko Jl. Korindo Kabupaten Bintan , Kec Bintan Timur, Kepulauan Riau, Kel sungai Lekop.",PT DWI PILLAR PERDANA
1168,IZ01-2603-I718-R,SIPIL,REST AREA ROWOKELE,-,Peremajaan/Perbaikan,CILACAP,JL. RAYA ROWOKELE - GOMBONG RT. 02 RW. 01 KEC. ROWOKELE KEL. SUKOMULYO KAB. KEBUMEN,PT UNGGUL KARSA
1184,IZ01-2603-I447-R,Sipil,KESUGIHAN 2,,Renovasi,CILACAP,JL. RAYA KEMERDEKAAN BARAT RT. 04 RW. 05 KEL. KESUGIHAN KEC. KESUGIHAN CILACAP,CV SUMBER REZEKI
1185,IZ01-2603-I493-R,ME,SIMPANG TAYEM,,Renovasi,CILACAP,JL. RAYA KARANG PUCUNG - WANGON RT. 05 RW. 01 KEL. KARANG PUCUNG KEC. KARANG PUCUNG CILACAP,CV SUMBER REZEKI
1186,IZ01-2603-I493-R,Sipil,SIMPANG TAYEM,,Renovasi,CILACAP,JL. RAYA KARANG PUCUNG - WANGON RT. 05 RW. 01 KEL. KARANG PUCUNG KEC. KARANG PUCUNG CILACAP,CV SUMBER REZEKI
1187,IZ01-2603-I315-R,ME,DI PANJAITAN,,Renovasi,CILACAP,JL. DI PANJAITAN KEL. DONAN KEC. CILACAP TENGAH CILACAP,CV SUMBER REZEKI
1188,CZ01-2601-0001,ME,PISANG BATU,,Alfamart Reguler,BEKASI,PISANG BATU BEKASI,PT HANIF TUNGGAL MANDIRI
1189,Z001-2121-0001,Sipil,TES KONTRAKTOR,,Renovasi,HEAD OFFICE,Alam sutra,PT BERKAH 2
1190,IZ01-2603-I315-R,Sipil,DI PANJAITAN,,Renovasi,CILACAP,JL. DI PANJAITAN KEL. DONAN KEC. CILACAP TENGAH CILACAP,CV SUMBER REZEKI
1191,VZ01-2603-V459-R,ME,URIP SUMOHARJO,,Renovasi,PLUMBON,JL. RAYA ARJAWINANGUN DS. KEBON TURI KEC. ARJAWINANGUN KAB.CIREBON,CV BINTANG CEMERLANG
1192,"2JZ1-1708-0005-R",Sipil,CIKAKAK,,Alfamart Reguler,CIANJUR,KP.Sukaratu Rt.03 Rw.02 Desa Cikakak Kec.Cikakak Kab.Sukabumi,CV TANJUNG MEKARSARI
1193,JZ01-2602-0001,ME,DARK STORE CEMPAKA PUTIH ( PANGKALAN ASEM ),,Alfamart Reguler,CILEUNGSI,"JL. RAYA PANGKALAN ASEM NO.17 , GALUR KEC. JOHAR BARU , JAKARTA PUSAT. 10530",PT MITRA GIRI AGUNG
1194,UZ01-2602-0014,ME,JAKARTA 1 SMD,,Alfamart Reguler,SIDOARJO BPN_SMD,"JL. JAKARTA, LOK BAHU, SUNGAI KUNJANG, KATA SAMARINDA",CV CAHAYA FIRATAMA
1195,JZ01-2603-0002,Sipil,PAHLAWAN REVOLUSI,,Alfamart Reguler,CILEUNGSI,JL PAHLAWAN REVOLUSI,PT HANIF TUNGGAL MANDIRI
1196,"1MZ1-2602-0004",Sipil,Darks Store Serua Bojong Sari,,Alfamart Reguler,PARUNG,Jl. Aria Putra No.31 RT 03 RW 03 Kel. Serua Kec. Ciputat Tangerang Selatan,CV KULONU
1197,JZ01-2603-0002,ME,PAHLAWAN REVOLUSI,,Alfamart Reguler,CILEUNGSI,JL PAHLAWAN REVOLUSI,PT HANIF TUNGGAL MANDIRI
1198,"1MZ1-2602-0004",ME,Dark Store Serua Bojong Sari,,Alfamart Reguler,PARUNG,Jl. Aria Putra No.31 RT 03 RW 03 Kel. Serua Kec. Ciputat Tangerang Selatan,CV KULONU
1199,"1MZ1-2602-0002",Sipil,Alfamart Serua Bojong Sari,,Alfamart Reguler,PARUNG,Jl. Aria Putra No.31 RT 03 RW 03 Kel. Serua Kec. Ciputat Timur Tangerang Selatan,CV KULONU
1200,PZ01-2603-PC29-R,ME,DESA MAINAN,,Renovasi,PALEMBANG,JL. PALEMBANG - PANGKALAN BALAI RT 02 RW 07 KEL. MAINAN KEC. SEMBAWA KAB. BANYUASIN,CV KRIDA ARTI
1201,IZ01-2603-I017-R,ME,SUMPIUH,,Renovasi,CILACAP,JL.RY SUMPIUH 60 DESA SUMPIUH KEC.SUMPIUH BANYUMAS,CV SUMBER REZEKI
1202,IZ01-2603-I017-R,Sipil,SUMPIUH,,Renovasi,CILACAP,JL.RY SUMPIUH 60 DESA SUMPIUH KEC.SUMPIUH BANYUMAS,CV SUMBER REZEKI
1203,"1GZ1-2603-0002",Sipil,ALFAMART LINTAS LAMANDAU,,Alfamart Reguler,BANJARMASIN,"JL LINTAS LAMANDAU KM 4 KAB LAMANDAU, KALIMANTAN TENGAH",CV FAJARWANGI
1204,PZ01-2603-0011-R,ME,CINTA MANIS BARU,,Renovasi,PALEMBANG,BANYUASIN,CV NAGA BARU
1205,"1AZ1-1AZ1-0000-R",Sipil,AIR DINGIN,,Renovasi,PEKANBARU,Jl. Air Dingin,PT PILAR MANDALA PERKASA
1206,"1PZ1-2509-0007",Sipil,TANAH MERAH,,Alfamart Reguler,PONTIANAK,"Dusun Tanah Merah RT 028 RW 003, Desa Sungai Kelik, Kec. Nanga Tayap, Kab. Ketapang",CV CAHAYA GEMILANG BERKAH ABADI
1207,"1PZ1-2509-0007",ME,TANAH MERAH,,Alfamart Reguler,PONTIANAK,"Dusun Tanah Merah RT 028 RW 003, Desa Sungai Kelik, Kec. Nanga Tayap, Kab. Ketapang",CV CAHAYA GEMILANG BERKAH ABADI
1208,"1AZ1-1AZ1-0000-R",ME,AIR DINGIN,,Renovasi,PEKANBARU,Jl. Air Dingin,PT PILAR MANDALA PERKASA
1209,"2JZ1-1708-0005-R",ME,CIKAKAK,,Renovasi,CIANJUR,"Kp. Sukaratu RT. 003 RW. 002 Desa Cikakak, Kec Cikakak, Kel Cikakak, Kab Sukabumi",CV TANJUNG MEKARSARI
1210,"2AZ1-2602-0001",ME,ALFAMART KUDU,,Alfamart Reguler,REMBANG,"JL.KUDU RAYA,SEMBUNGHARJO,KEC.GENUK,KOTA SEMARANG",CV CENTRAL KONSTRUKSI
1211,"1GZ1-2603-0002",ME,ALFAMART LINTAS LAMANDAU,,Alfamart Reguler,BANJARMASIN,JL LINTAS LAMAANDAU KM  4,CV FAJARWANGI
1212,"2MZ1-2604-U186-R",Sipil,SAT BAURENO BOJONEGORO,,Renovasi,MADIUN,JL.RAYA BOJONEGORO NO.211 KEC. BAURENO KAB. BOJONEGORO,CV PUSPA JAYA
1213,UZ01-2602-0010,Sipil,KPG OESAPA BARU,,Alfamart Reguler,NTT,JL. ADI SUCIPTO OESAPA KOTA KUPANG NUSA TENGGARA TIMUR,CV FAJAR WANGI
1214,"2VZ1-2603-0002-R",ME,TELLULIMPOE WAJO,,Renovasi,LUWU,Jl. Poros Paria Sengkang Kel. Tellulimpoe Kec. Majauleng Kab. Wajo,CV ABADI TEKNIK
